Name,Franchise,Rating igdb,Rating count igdb,Follows igdb,Name normalizes
The Lord of the Rings: Conquest,The Lord of the Rings,70.86949007517829,63.0,16.0,THE LORD OF THE RINGS: CONQUEST
Ace Combat: Assault Horizon,,68.68884813041609,32.0,11.0,ACE COMBAT: ASSAULT HORIZON
X-Men Origins: Wolverine Uncaged Edition,X-Men,,,1.0,X-MEN ORIGINS: WOLVERINE - UNCAGED EDITION
Madagascar: Escape 2 Africa,Madagascar,60.0,6.0,2.0,MADAGASCAR: ESCAPE 2 AFRICA
Pirates of the Caribbean - At Worlds End,,50.0,0.0,,PIRATES OF THE CARIBBEAN: AT WORLD'S END
Beyblade VForce: Ultimate Blader Jam,,,,1.0,BEYBLADE VFORCE: ULTIMATE BLADER JAM
God Eater,God Eater,,,4.0,GOD EATER
Indiana Jones and the Staff of Kings,Indiana Jones,66.65710571893379,11.0,4.0,INDIANA JONES AND THE STAFF OF KINGS
Ultimate Spider-Man,Marvel,74.5411145887194,114.0,42.0,ULTIMATE SPIDER-MAN
Monster Hunter Generations Ultimate,Monster Hunter,81.915293809698,23.0,7.0,MONSTER HUNTER GENERATIONS ULTIMATE
Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,,,,,KOUCHUU OUJA MUSHI KING
Fear Effect,,75.91689955595099,21.0,3.0,FEAR EFFECT
Scooby-Doo 2: Monster Unleashed,,,,,SCOOBY-DOO 2: MONSTERS UNLEASHED
Power Rangers: Dino Thunder,Power Rangers,40.0,3.0,1.0,POWER RANGERS: DINO THUNDER
Blast Corps,Blast Corps,75.1794579308777,23.0,6.0,BLAST CORPS
Dynasty Warriors 7,Romance Of The Three Kingdoms,79.78081223294791,9.0,7.0,DYNASTY WARRIORS 6
Star Wars: Obi-Wan,Star Wars,,,2.0,STAR WARS: OBI-WAN
F-14 Tomcat,,,,,F-14 TOMCAT
James Bond 007: Blood Stone,James Bond,70.2016848231345,40.0,20.0,JAMES BOND 007: BLOOD STONE
Transformers: Revenge of the Fallen,Transformers,78.8338976164842,13.0,5.0,TRANSFORMERS: REVENGE OF THE FALLEN
Mafia,,87.54368412835021,885.0,344.0,MAFIA
King Kong,King Kong,,,,KING KONG
Metal Gear Solid: Portable Ops Plus,Metal Gear,64.5057536289939,6.0,3.0,METAL GEAR SOLID: PORTABLE OPS PLUS
Mortal Kombat: Shaolin Monks,Mortal Kombat,69.2363707938758,46.0,16.0,MORTAL KOMBAT: SHAOLIN MONKS
Prince of Persia: The Forgotten Sands,Prince of Persia,67.2645143113417,171.0,52.0,PRINCE OF PERSIA: THE FORGOTTEN SANDS
Shrek the Third,Shrek,53.38592958897421,8.0,2.0,SHREK THE THIRD
,,,,,STAR WARS: MASTERS OF TERAS KASI
Iron Man,Iron Man,54.2209605884429,29.0,8.0,IRON MAN
Lollipop Chainsaw,,71.7274184914206,53.0,15.0,LOLLIPOP CHAINSAW
Diablo III: Eternal Collection,Diablo,84.78611339245519,52.0,3.0,DIABLO III: ETERNAL COLLECTION
Spice World,,,,,SPICE WORLD
Adventures of Tron,Tron,,,,ADVENTURES OF TRON
One Piece: Pirate Warriors 2,One Piece,66.4625341316103,12.0,4.0,ONE PIECE: PIRATE WARRIORS 2
Keystone Kapers,,78.23257911640441,10.0,3.0,KEYSTONE KAPERS
Fist of the North Star: Ken's Rage,,75.0,3.0,2.0,FIST OF THE NORTH STAR: KEN'S RAGE
Shrek: Hassle at the Castle,,,,,SHREK: HASSLE AT THE CASTLE
Gods Eater Burst,God Eater,73.517315323302,8.0,17.0,GODS EATER BURST
Kung-Fu Master,,61.0,2.0,,KUNG-FU MASTER
Batman: Return to Arkham,Batman,81.32222010370229,32.0,27.0,BATMAN: RETURN TO ARKHAM
Sengoku Basara: Samurai Heroes,Sengoku Basara,68.5391562437598,6.0,2.0,SENGOKU BASARA: SAMURAI HEROES
Real Heroes: Firefighter,,70.0,1.0,,REAL HEROES: FIREFIGHTER
X2: Wolverine's Revenge,X-Men,56.8359224122388,6.0,2.0,X2: WOLVERINE'S REVENGE
Dead Island: Riptide,,67.6045540469195,86.0,34.0,DEAD ISLAND: RIPTIDE
Onimusha: Dawn of Dreams,,73.8293623178556,14.0,5.0,ONIMUSHA: DAWN OF DREAMS
Crash of the Titans,Crash Bandicoot,71.3150292181856,73.0,12.0,CRASH OF THE TITANS
Nightmare Creatures,,70.6451542565395,29.0,6.0,NIGHTMARE CREATURES
LEGO The Incredibles,The Incredibles,74.326570710237,11.0,11.0,LEGO THE INCREDIBLES
X-Man,,,,,X-MAN
Metal Gear Solid 2: Substance,Metal Gear,86.4915275975627,103.0,45.0,METAL GEAR SOLID 2: SUBSTANCE
Warriors Orochi 4,,76.0238154691782,5.0,6.0,WARRIORS OROCHI 3
Viewtiful Joe,,78.5948267107542,42.0,12.0,VIEWTIFUL JOE
PacDoom III: Halloween Party,,,,,HALLOWEEN
Samurai Warriors 2,,72.0808208298529,9.0,5.0,SAMURAI WARRIORS 2
Tomb Raider: Chronicles,Tomb Raider,69.0126037185549,69.0,27.0,TOMB RAIDER CHRONICLES
Dragon Ball Z: Buu's Fury,Dragon Ball,71.3004438807096,28.0,4.0,DRAGON BALL Z: BUU'S FURY
Spider-Man: Mysterio's Menace,Marvel,70.0608743815335,8.0,2.0,SPIDER-MAN: MYSTERIO'S MENACE
Jaws Unleashed,Jaws,60.4244453226469,11.0,6.0,JAWS UNLEASHED
International Superstar Soccer '98,International Superstar Soccer,60.10977773030361,9.0,2.0,INTERNATIONAL SUPERSTAR SOCCER '98
Transformers: War for Cybertron,Transformers,72.66584593429181,35.0,12.0,TRANSFORMERS: WAR FOR CYBERTRON
Smurf: Rescue in Gargamel's Castle,The Smurfs,,,,SMURF: RESCUE IN GARGAMEL'S CASTLE
Barbie: Race & Ride,Barbie,,,,BARBIE: RACE & RIDE
Naruto: The Broken Bond,Naruto,79.7579454504496,10.0,6.0,NARUTO: THE BROKEN BOND
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Nicktoons,,,1.0,SPONGEBOB SQUAREPANTS FEATURING NICKTOONS: GLOBS OF DOOM
TMNT,Teenage Mutant Ninja Turtles,,,,TMNT
Lost: Via Domus,Lost,52.0309003475172,26.0,7.0,LOST: VIA DOMUS
,,,,,PHINEAS AND FERB: ACROSS THE 2ND DIMENSION
Terminator 3: Rise of the Machines,Terminator,,,,TERMINATOR 3: RISE OF THE MACHINES
Defiance,,65.5670870404967,16.0,2.0,DEFIANCE
Tom Clancy's H.A.W.X,Tom Clancy’s,72.9847937227966,34.0,11.0,TOM CLANCY'S HAWX
"Go, Diego, Go! Great Dinosaur Rescue",,,,,GO DIEGO GO! GREAT DINOSAUR RESCUE
Tenchu 2: Birth of the Stealth Assassins,,81.91049159871869,42.0,13.0,TENCHU 2: BIRTH OF THE STEALTH ASSASSINS
Naruto: Uzumaki Chronicles 2,Naruto,50.0859623652449,14.0,1.0,NARUTO: UZUMAKI CHRONICLES 2
,,,,,THE LEGO NINJAGO MOVIE VIDEOGAME
,,,,,YOKAI SANGOKUSHI
Resident Evil: Revelations 2,Resident Evil,72.0101202111705,123.0,49.0,RESIDENT EVIL: REVELATIONS 2
Spyro Orange: The Cortex Conspiracy,Spyro the Dragon,,,1.0,SPYRO ORANGE: THE CORTEX CONSPIRACY
,,,,,NAZO NO MURASAME-JOU (FDS)
Dynasty Warriors 5: Xtreme Legends,,,,,DYNASTY WARRIORS 5: XTREME LEGENDS
God of War: Origins Collection,God of War,73.8111584245824,9.0,3.0,GOD OF WAR: ORIGINS COLLECTION
Resident Evil Outbreak File #2,Resident Evil,75.9699734144475,12.0,7.0,RESIDENT EVIL OUTBREAK FILE #2
Bob the Builder: Can We Fix It?,,,,,BOB THE BUILDER: CAN WE FIX IT?
Army Men: Sarge's Heroes,Army Men,72.5095458499248,25.0,2.0,ARMY MEN: SARGE'S HEROES
Manhunt 2,,72.579989487049,49.0,17.0,MANHUNT 2
Batman Begins,Batman,65.2199862899231,20.0,5.0,BATMAN BEGINS
Enslaved: Odyssey to the West,,80.2657871933471,158.0,67.0,ENSLAVED: ODYSSEY TO THE WEST
Rent-A-Hero,,,,,NO MORE HEROES
Metal Gear Solid 3: Subsistence,Metal Gear,92.2755355563436,165.0,101.0,METAL GEAR SOLID 3: SUBSISTENCE
,,,,,THE GODFATHER (OLD US SALES)
Fighting Force 2,,41.37632128501789,12.0,3.0,FIGHTING FORCE 2
Extermination,,,,,EXTERMINATION
Super Robot Taisen F,,,,,SUPER ROBOT TAISEN F
Dynasty Warriors: Gundam 3,Gundam,85.0,3.0,3.0,DYNASTY WARRIORS: GUNDAM 3
Action Force,G.I. Joe,,,,ACTION FORCE
Gauntlet Legends,Gauntlet,70.7334708472671,9.0,3.0,GAUNTLET LEGENDS
Harry Potter and the Deathly Hallows: Part 1,Harry Potter,57.8846738472517,34.0,18.0,HARRY POTTER AND THE DEATHLY HALLOWS - PART 1
The Incredible Hulk: Ultimate Destruction,Hulk,75.7837803304396,17.0,5.0,THE INCREDIBLE HULK: ULTIMATE DESTRUCTION
G-Force,,,,,G-FORCE
Burnout Revenge,,77.6066723038247,69.0,21.0,BURNOUT REVENGE
How to Train Your Dragon,How to Train Your Dragon,80.0,2.0,4.0,HOW TO TRAIN YOUR DRAGON
Oni,,88.9292015958695,46.0,18.0,ONI
Shadow Warrior,,77.6371144482201,61.0,29.0,THE WARRIORS
Silent Hill: Origins,Silent Hill,74.11846576212281,71.0,18.0,SILENT HILL: ORIGINS
Tomb Raider: Legend,Tomb Raider,,,,TOMB RAIDER: LEGEND
Way of the Samurai 3,,71.513365009626,7.0,4.0,WAY OF THE SAMURAI 3
"Go, Diego, Go! Safari Rescue",,,,,GO DIEGO GO! SAFARI RESCUE
One Piece: Pirate Warriors 3,One Piece,70.6527883706592,31.0,9.0,ONE PIECE: PIRATE WARRIORS 3
Way of the Samurai,,66.77758881960911,8.0,6.0,WAY OF THE SAMURAI
Lair,,34.5984282315069,6.0,2.0,LAIR
Dishonored,,85.15709107733579,1178.0,409.0,DISHONORED
Prince of Persia Trilogy,Prince of Persia,79.2793675618863,5.0,,PRINCE OF PERSIA TRILOGY
Dynasty Warriors,Dynasty Warriors,,,,DYNASTY WARRIORS
Petz: Hamsterz Life 2,,,,,PETZ: HAMSTERZ LIFE 2
Fire Emblem Warriors,Fire Emblem,68.8585016625468,17.0,20.0,FIRE EMBLEM WARRIORS
Saboteur SiO,,,,,THE SABOTEUR
Midnight Magic,,,,,MIDNIGHT MAGIC
Attack on Titan,Attack on Titan,68.9439580222138,28.0,19.0,ATTACK ON TITAN
The Mummy Returns,,,,,THE MUMMY RETURNS
Hitman: Blood Money,,83.3983874883312,371.0,153.0,HITMAN: BLOOD MONEY
Bakugan Battle Brawlers: Defenders of the Core,,,,,BAKUGAN BATTLE BRAWLERS: DEFENDERS OF THE CORE
Shrek SuperSlam,,69.8298038771738,11.0,3.0,SHREK SUPERSLAM
Super Monkey Ball 3D,,61.0,2.0,,SUPER MONKEY BALL 3D
Fantastic Four,Fantastic Four,60.8936807943772,19.0,4.0,FANTASTIC 4
Steel Diver,,63.0,4.0,4.0,STEEL DIVER
Gauntlet,,65.5783916918701,43.0,12.0,GAUNTLET
Raiders of the Lost Ark,,,,,RAIDERS OF THE LOST ARK
Dynasty Warriors: Gundam 2,Gundam,85.0,3.0,3.0,DYNASTY WARRIORS: GUNDAM 2
The Matrix: Path of Neo,Matrix,69.2146481404987,47.0,18.0,THE MATRIX: PATH OF NEO
Die Hard Trilogy 2: Viva Las Vegas,,,,1.0,DIE HARD TRILOGY 2: VIVA LAS VEGAS
Hyrule Warriors: Legends,The Legend of Zelda,71.418344681424,8.0,7.0,HYRULE WARRIORS LEGENDS
Madagascar: Operation Penguin,Madagascar,,,1.0,MADAGASCAR: OPERATION PENGUIN
A Way Out,,78.88709178019221,281.0,155.0,A WAY OUT
Friday the 13th: The Game,Friday the 13th,68.514516934222,46.0,49.0,FRIDAY THE 13TH: THE GAME
Double Dragon,Double Dragon,,,,DOUBLE DRAGON
Dynasty Warriors: Gundam,Gundam,60.3047494746322,7.0,2.0,DYNASTY WARRIORS GUNDAM
,,,,,THE GODFATHER (JP SALES)
Rise of Nightmares,,70.0,2.0,,RISE OF NIGHTMARES
FlingSmash,,60.0,3.0,1.0,FLINGSMASH
Deadpool,Deadpool,69.9875634211974,138.0,40.0,DEADPOOL
,,,,,DRAGON QUEST HEROES II: TWIN KINGS AND THE PROPHECY'S END
Hamsterz Life,,,,,HAMSTERZ LIFE
Spider-Man: Friend or Foe,Marvel,57.1754098689,29.0,7.0,SPIDER-MAN: FRIEND OR FOE
Kong: The 8th Wonder of the World,,,,,KONG: THE 8TH WONDER OF THE WORLD
Metal Gear Solid: The Twin Snakes,Metal Gear,82.21363639109651,52.0,18.0,METAL GEAR SOLID: THE TWIN SNAKES
Circus Atari,,,,,CIRCUS ATARI
Rygar: The Legendary Adventure,,70.0478389047404,5.0,1.0,RYGAR: THE LEGENDARY ADVENTURE
,,,,,NICKELODEON TEAM UMIZOOMI
Brothers in Arms: Earned in Blood,,72.3576311955692,41.0,8.0,BROTHERS IN ARMS: EARNED IN BLOOD
Gremlins,Gremlins,,,2.0,GREMLINS
The Mark of Kri,,79.8169561678593,7.0,6.0,THE MARK OF KRI
Rugrats: Castle Capers,Rugrats,,,,RUGRATS: CASTLE CAPERS
Mass Effect Trilogy,,98.1107889234141,63.0,19.0,MASS EFFECT TRILOGY
Hyrule Warriors: Definitive Edition,The Legend of Zelda,79.5046541801616,19.0,13.0,HYRULE WARRIORS: DEFINITIVE EDITION
Scooby-Doo! and the Spooky Swamp,Scooby-Doo,47.0,4.0,,SCOOBY-DOO! AND THE SPOOKY SWAMP
The PowerPuff Girls: Relish Rampage,,,,,THE POWERPUFF GIRLS: RELISH RAMPAGE
,,,,,ATTACK ON TITAN: THE LAST WINGS OF MANKIND
Ghostbusters,Ghostbusters,72.2308488864813,30.0,2.0,GHOSTBUSTERS
Dynasty Warriors: Strikeforce,,80.0,4.0,1.0,DYNASTY WARRIORS: STRIKEFORCE
Apocalypse,,,,,APOCALYPSE
Maze Craze: A Game of Cops 'n Robbers,,,,,MAZE CRAZE: A GAME OF COPS 'N ROBBERS
Mobile Suit Gundam,,,,,MOBILE SUIT GUNDAM
Bee Movie Game,Bee Movie,54.2633172376441,10.0,4.0,BEE MOVIE GAME
Samurai Warriors: Xtreme Legends,,,,,SAMURAI WARRIORS: XTREME LEGENDS
Jawbreaker,,,,,JAWBREAKER
Silent Hill: Homecoming,Silent Hill,66.6198969763107,113.0,33.0,SILENT HILL: HOMECOMING
,,,,,TRANSFORMERS: DARK OF THE MOON - AUTOBOTS/DECEPTICONS
Teenage Mutant Ninja Turtles 2: Battle Nexus,Teenage Mutant Ninja Turtles,64.4481334072124,13.0,5.0,TEENAGE MUTANT NINJA TURTLES 2: BATTLE NEXUS
Ninja Gaiden 3,,68.7547204763016,21.0,11.0,NINJA GAIDEN 3
Van Helsing,Van Helsing,66.2385426555535,6.0,2.0,VAN HELSING
Transformers: Fall of Cybertron,Transformers,72.10203035992281,33.0,15.0,TRANSFORMERS: FALL OF CYBERTRON
,,,,,TRANSFORMERS: REVENGE OF THE FALLEN -- AUTOBOTS
Spawn: Armageddon,Spawn,37.0,3.0,1.0,SPAWN: ARMAGEDDON
,,,,,THE GODFATHER (US SALES)
Sleeping Dogs: Definitive Edition,,82.83207681070189,128.0,46.0,SLEEPING DOGS: DEFINITIVE EDITION
Viking: Battle for Asgard,,69.6659393996267,28.0,10.0,VIKING: BATTLE FOR ASGARD
Ben 10 Alien Force: Vilgax Attacks,Ben 10,52.0716462534934,6.0,,BEN 10 ALIEN FORCE: VILGAX ATTACKS
Army Men: World War - Final Front,,,,,ARMY MEN WORLD WAR: FINAL FRONT
Samurai Warriors 3,Dynasty Warriors,,,,SAMURAI WARRIORS 3
Spider-Man: Shattered Dimensions,Marvel,72.2681299673018,83.0,33.0,SPIDER-MAN: SHATTERED DIMENSIONS
Scooby-Doo! Mystery Mayhem,Scooby-Doo,45.0,3.0,1.0,SCOOBY-DOO! MYSTERY MAYHEM
Robert Ludlum's The Bourne Conspiracy,Jason Bourne,56.0315659874394,15.0,4.0,ROBERT LUDLUM'S THE BOURNE CONSPIRACY
BattleBots: Design & Destroy,,,,,BATTLEBOTS: DESIGN & DESTROY
Power Rangers S.P.D.,Power Rangers,,,,POWER RANGERS: S.P.D.
Naughty Bear,,39.3382924975869,8.0,2.0,NAUGHTY BEAR
Mobile Suit Gundam: One Year War,,,,,MOBILE SUIT GUNDAM: ONE YEAR WAR
Primal,,79.9578261170751,19.0,9.0,PRIMAL
Nicktoons Unite!,Nicktoons,66.4114832535885,4.0,3.0,NICKTOONS UNITE!
Barnstorming,,,,1.0,BARNSTORMING
Barbie: Groom and Glam Pups,Barbie,,,,BARBIE: GROOM AND GLAM PUPS
Hunter: The Reckoning Wayward,,,,1.0,HUNTER: THE RECKONING  WAYWARD
Asura's Wrath,,79.2391797452058,49.0,14.0,ASURA'S WRATH
Def Jam: Icon,,79.6558125625109,5.0,1.0,DEF JAM ICON
Naruto: Ninja Council 2,Naruto,59.82899461971819,11.0,3.0,NARUTO: NINJA COUNCIL 3
Hello Neighbor,,38.8536579455054,47.0,370.0,HELLO NEIGHBOR
Saints Row IV: Re-Elected,,79.8419304826399,16.0,8.0,SAINTS ROW IV: RE-ELECTED
Super Wagyan Land,,,,,SUPER WAGYAN LAND
Rascal,,,,,RASCAL
Tron: Evolution,Disney,60.4018741405694,12.0,5.0,TRON: EVOLUTION
Avatar: The Last Airbender – The Burning Earth,Avatar: The Last Airbender,58.2384461197198,9.0,3.0,AVATAR: THE LAST AIRBENDER - THE BURNING EARTH
Superman: Shadow of Apokolips,Super Man,65.8819889681627,9.0,2.0,SUPERMAN: SHADOW OF APOKOLIPS
Star Wars Trilogy: Apprentice of the Force,Star Wars,,,,STAR WARS TRILOGY: APPRENTICE OF THE FORCE
,,,,,SPONGEBOB'S TRUTH OR SQUARE (US SALES)
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,Jimmy Neutron,,,,THE ADVENTURES OF JIMMY NEUTRON BOY GENIUS: JET FUSION
NFL Blitz 2001,NFL,,,1.0,NFL BLITZ 2001
Dishonored: Definitive Edition,Dishonored,82.7203517171879,53.0,28.0,DISHONORED: DEFINITIVE EDITION
Castlevania: Curse of Darkness,Castlevania,73.9315362242126,25.0,8.0,CASTLEVANIA: CURSE OF DARKNESS
2 Games in 1 Double Pack: The Incredibles + Finding Nemo: The Continuing Adventures,,,,,DOUBLE PACK: FINDING NEMO / THE INCREDIBLES
The Suffering,,76.73746016198879,50.0,20.0,THE SUFFERING
Condemned: Criminal Origins,,81.8844870803641,117.0,41.0,CONDEMNED: CRIMINAL ORIGINS
Tom Clancy's H.A.W.X 2,Tom Clancy’s,60.4235658834162,12.0,3.0,TOM CLANCY'S HAWX 2
Grudge warriors,,,,,GRUDGE WARRIORS
300: March to Glory,,,,,300: MARCH TO GLORY
X-Men: The Official Game,X-Men,69.7894130172926,11.0,4.0,X-MEN: THE OFFICIAL GAME
Superman: The New Superman Adventures,DC Comics,18.8370652024442,21.0,3.0,SUPERMAN: THE NEW SUPERMAN ADVENTURES
The Terminator: Dawn of Fate,Terminator,,,,THE TERMINATOR: DAWN OF FATE
Mortal Kombat: Deadly Alliance,Mortal Kombat,59.9260559745518,55.0,16.0,MORTAL KOMBAT: DEADLY ALLIANCE
Trump Loves Russia,,,,,FROM RUSSIA WITH LOVE
Minority Report: Everybody Runs,Minority Report,43.0,3.0,,MINORITY REPORT: EVERYBODY RUNS
Spider-Man: Web of Shadows,Marvel,74.58297835031149,76.0,37.0,SPIDER-MAN: WEB OF SHADOWS
Pengo,,60.9500862862719,5.0,,PENGO
Mouse Trap,,,,,MOUSE TRAP
Beowulf: The Game,,69.7939716654475,6.0,3.0,BEOWULF: THE GAME
Congo Bongo,,74.5635429648141,7.0,,CONGO BONGO
,,,,,WARRIORS OROCHI 2 (JP SALES)
The Incredibles: Rise of the Underminer,The Incredibles,59.7542162458309,8.0,4.0,THE INCREDIBLES: RISE OF THE UNDERMINER
Yu-Gi-Oh! 5D's World Championship 2009: Stardust Accelerator,,,,,YU-GI-OH! 5D'S STARDUST ACCELERATOR: WORLD CHAMPIONSHIP 2009
Rocket Power: Dream Scheme,Rocket Power,,,,ROCKET POWER: DREAM SCHEME
Rampage: Total Destruction,,60.539482470359,12.0,3.0,RAMPAGE: TOTAL DESTRUCTION
Nicktoons: Freeze Frame Frenzy,Nicktoons,,,,NICKTOONS: FREEZE FRAME FRENZY
No More Heroes 2: Desperate Struggle,,80.5492505413276,47.0,11.0,NO MORE HEROES 2: DESPERATE STRUGGLE
Planet 51,,75.0,1.0,,PLANET 51
Fantastic Four: Rise of the Silver Surfer,Fantastic Four,49.4948741646094,8.0,1.0,FANTASTIC FOUR: RISE OF THE SILVER SURFER
Disney's Brother Bear,,,,,DISNEY'S BROTHER BEAR
Super Monkey Ball: Step & Roll,,73.0,1.0,,SUPER MONKEY BALL: STEP & ROLL
Iron Man 2,Iron Man,49.1281309008245,7.0,5.0,IRON MAN 2
Laser Blast,,,,,LASER BLAST
BattleTanx: Global Assault,,,,,BATTLETANX: GLOBAL ASSAULT
Batman: Arkham VR,Batman,74.0124441363483,20.0,13.0,BATMAN: ARKHAM VR
Blood Omen 2: Legacy of Kain,Legacy of Kain,73.89736319766041,30.0,19.0,BLOOD OMEN 2
Cabela's Dangerous Hunts 2,,20.0,0.0,,CABELA'S DANGEROUS HUNTS 2
Samurai Warriors: Chronicles,,70.0,2.0,,SAMURAI WARRIORS CHRONICLES
Zone of the Enders HD Collection,Zone of the Enders,,,5.0,ZONE OF THE ENDERS HD COLLECTION
Airlock,,,,,AIRLOCK
Evil Dead: A Fistful of Boomstick,Evil Dead,,,1.0,EVIL DEAD: FISTFULL OF BOOMSTICK
Looney Tunes: Acme Arsenal,Looney Tunes,50.2829068298166,7.0,1.0,LOONEY TUNES: ACME ARSENAL
Ice Age,Ice Age,,,,ICE AGE
Headhunter,,64.5495874756028,8.0,5.0,HEADHUNTER
Ninja: Shadow of Darkness,,,,2.0,NINJA: SHADOW OF DARKNESS
,,,,,DISNEY'S LILO & STITCH 2: HAMSTERVEIL HAVOC
Mobile Suit Gundam Version 2.0,Gundam,,,,MOBILE SUIT GUNDAM VERSION 2.0
The Incredible Hulk,Hulk,67.9493471660372,16.0,4.0,THE INCREDIBLE HULK
Hunter: The Reckoning,,62.5755400067396,10.0,1.0,HUNTER: THE RECKONING
Mobile Suit Gundam: Extreme Vs.,Gundam,,,,MOBILE SUIT GUNDAM: EXTREME VS
Gravitar,,,,1.0,GRAVITAR
Batman: Arkham City - Armored Edition,Batman,89.6527255204977,8.0,1.0,BATMAN: ARKHAM CITY ARMORED EDITION
Warriors Orochi 3,,69.0862167845536,6.0,2.0,WARRIORS OROCHI 2
Dynasty Warriors 9,Dynasty Warriors,50.5179551650373,9.0,14.0,DYNASTY WARRIORS 9
Scooby-Doo! Classic Creep Capers,Scooby-Doo,,,1.0,SCOOBY-DOO! CLASSIC CREEP CAPERS
Dragonfire,,60.3508880236855,5.0,,DRAGONFIRE
Yakuza Kiwami 2,,86.7667957797317,69.0,20.0,YAKUZA: KIWAMI 2
Mini Ninjas,,77.5856039175964,35.0,12.0,MINI NINJAS
Saw,Saw,70.7133452894499,25.0,2.0,SAW
Ōkami HD,,87.0269835890933,58.0,38.0,OKAMI HD
Hamtaro: Ham-Ham Heartbreak,Hamtaro,70.008250218084,8.0,2.0,HAMTARO: HAM-HAM HEARTBREAK
Mobile Suit Z-Gundam,,,,,MOBILE SUIT Z-GUNDAM
Cubix: Robots for Everyone: Clash 'n Bash,,,,,CUBIX ROBOTS FOR EVERYONE: CLASH 'N' BASH
The Wonderful 101,Viewtiful Joe,83.670398939624,19.0,7.0,THE WONDERFUL 101
Fist of the North Star: Lost Paradise,Fist of the North Star,89.94499128071361,6.0,5.0,FIST OF THE NORTH STAR: LOST PARADISE
Jurassic Park,Jurrasic Park,82.2737049518351,34.0,10.0,JURASSIC PARK
Mystical Ninja Starring Goemon,Goemon,,,,MYSTICAL NINJA STARRING GOEMON
,,,,,SABAN'S POWER RANGERS: LIGHTSPEED RESCUE
Toukiden 2,,79.9896229410444,5.0,7.0,TOUKIDEN
Nintendo Labo: Toy-Con 02 - Robot Kit,,60.0,0.0,,NINTENDO LABO: TOY-CON 02 ROBOT KIT
Dinosaur Bone Digging,,,,,DIGGING FOR DINOSAURS
,,,,,SENTOUCHU: DENSETSU NO SHINOBI TO SURVIVAL BATTLE!
A Frog's Guide To Eating Flies,,,,,FROGS AND FLIES
Dark Void,,66.44675617545471,26.0,7.0,DARK VOID
Blasto,,,,,BLASTO
Batman: Rise of Sin Tzu,Batman,40.4178075478936,6.0,1.0,BATMAN: RISE OF SIN TZU
Disney's Tarzan: Return to the Jungle,,,,,DISNEY'S TARZAN: RETURN TO THE JUNGLE
Transformers: Dark of the Moon,Transformers,80.0,2.0,1.0,TRANSFORMERS: DARK OF THE MOON
Star Wars: Flight of the Falcon,Star Wars,,,,STAR WARS: FLIGHT OF THE FALCON
,,,,,DRAGON BALL Z: BUDOKAI TENKAICHI 2 (JP SALES)
Chicken Shoot,,,,,CHICKEN SHOOT
Dynasty Warriors 6: Empires,,85.0,4.0,,DYNASTY WARRIORS 5 EMPIRES
Driver 2 Advance,,,,,DRIVER 2 ADVANCE
Freeway,,,,2.0,FREEWAY
Alien's Return,,,,,ALIEN'S RETURN
Frostbite,,68.0484007459279,5.0,1.0,FROSTBITE
Conan,Conan,63.13724062626491,10.0,6.0,CONAN
Fantastic Voyage,,,,,FANTASTIC VOYAGE
Tenchu Z,,76.912659680327,13.0,4.0,TENCHU Z
Bank Heist,,,,,BANK HEIST
Tiny Tank,,,,,TINY TANK
Dynasty Warriors 7: Empires,Romance Of The Three Kingdoms,66.50450840486559,4.0,,DYNASTY WARRIORS 6 EMPIRES
Remember Me,,72.5603741790994,188.0,71.0,REMEMBER ME
Fade to Black,,,,2.0,FADE TO BLACK
Harry Potter and the Deathly Hallows: Part 2,Harry Potter,56.6909836678421,24.0,15.0,HARRY POTTER AND THE DEATHLY HALLOWS - PART 2
,,,,,SAMURAI WARRIORS 3Z
Sengoku Musou 3 Z,,,,,SENGOKU MUSOU 3 Z
Dishonored: Death of the Outsider,,84.5042924476047,112.0,65.0,DISHONORED: DEATH OF THE OUTSIDER
Night at the Museum: Battle of the Smithsonian - The Video Game,Night at the Museum,75.0,0.0,,NIGHT AT THE MUSEUM: BATTLE OF THE SMITHSONIAN
,,,,,TRANSFORMERS: REVENGE OF THE FALLEN -- DECEPTICONS
Deathtrap Dungeon,Fighting Fantasy,50.0,4.0,4.0,DEATHTRAP DUNGEON
Ninja Blade,,69.5562861003944,32.0,9.0,NINJA BLADE
Disney's Treasure Planet,Disney,,,,DISNEY'S TREASURE PLANET
Binary Domain,,78.0466134020205,79.0,32.0,BINARY DOMAIN
Way of the Samurai 2,,70.0381689798014,5.0,3.0,WAY OF THE SAMURAI 2
Naruto: The Broken Bond,Naruto,79.7579454504496,10.0,6.0,NARUTO: RISE OF A NINJA
BattleTanx,,,,,BATTLETANX
Ultimate NES Remix,,78.0,3.0,3.0,ULTIMATE NES REMIX
Chicken Riot,,,,,CHICKEN RIOT
,,,,,SAMURAI WARRIORS 2: XTREME LEGENDS (JP SALES)
Teen Titans,Teen Titans,50.0497234135123,6.0,2.0,TEEN TITANS
Frogger II: ThreeeDeep!,,,,,FROGGER II: THREEEDEEP!
Golden Axe: Beast Rider,,70.0,1.0,2.0,GOLDEN AXE: BEAST RIDER
Fireball,,,,,FIREBALL
